xmin;ymin;xmax;ymax;confidence;class;name;xc;yc;bbox_H;bbox_W;image;H;W;rel_xc;rel_yc;rel_W;rel_H;y_rounder;obj_sorter;FRUIT_ID;q;i1;i2
2298.67749;110.3846283;2695.863525;608.5557861;0.943161845;0;Sliced_Fruit;2496.67749;359.3846283;498.1711578;397.1860352;T1 Gul 1 (25-30).JPG;3024;4032;0.619215647;0.118844123;0.098508441;0.164739139;1;2497.67749;1;1;2;0
2850.841553;120.4237595;3281.573486;640.4890747;0.955402672;0;Sliced_Fruit;3065.841553;380.4237595;520.0653152;430.7319336;T1 Gul 1 (25-30).JPG;3024;4032;0.760377369;0.125801508;0.106828357;0.171979271;1;3066.841553;2;1;2;0
2351.487793;718.3610229;2769.156982;1165.063965;0.953530729;0;Sliced_Fruit;2559.487793;941.3610229;446.7029419;417.6691895;T1 Gul 1 (25-30).JPG;3024;4032;0.634793599;0.311296635;0.103588589;0.147719227;2;2561.487793;3;3;3;0
2902.735596;736.1114502;3331.521729;1235.786743;0.951745331;0;Sliced_Fruit;3116.735596;985.1114502;499.675293;428.7861328;T1 Gul 1 (25-30).JPG;3024;4032;0.7729999;0.325764368;0.106345767;0.165236539;2;3118.735596;4;3;4;0
2341.54834;1311.485229;2763.275635;1804.602295;0.952455044;0;Sliced_Fruit;2551.54834;1557.485229;493.1170654;421.7272949;T1 Gul 1 (25-30).JPG;3024;4032;0.632824489;0.515041412;0.104595063;0.163067813;3;2554.54834;5;2;2;0
2870.146729;1377.869995;3333.683838;1830.38916;0.952481806;0;Sliced_Fruit;3101.146729;1603.869995;452.519165;463.5371094;T1 Gul 1 (25-30).JPG;3024;4032;0.769133613;0.530380289;0.114964561;0.149642581;3;3104.146729;6;3;4;0
2341.837891;66.59731293;2814.311035;606.9307861;0.955212355;0;Sliced_Fruit;2577.837891;336.5973129;540.3334732;472.4731445;T1 Gul 1 (9-16).JPG;3024;4032;0.639344715;0.111308635;0.117180839;0.178681704;1;2578.837891;1;2;3;0
2970.172363;127.5187836;3385.471191;565.039978;0.941032767;0;Sliced_Fruit;3177.172363;345.5187836;437.5211945;415.2988281;T1 Gul 1 (9-16).JPG;3024;4032;0.787989177;0.114258857;0.103000701;0.144682935;1;3178.172363;2;2;2;0
2350.956787;691.3540039;2822.335938;1272.311401;0.948748887;0;Sliced_Fruit;2585.956787;981.3540039;580.9573975;471.3791504;T1 Gul 1 (9-16).JPG;3024;4032;0.64135833;0.324521827;0.116909512;0.192115541;2;2587.956787;3;2;2;0
2976.08252;712.4669189;3368.960938;1221.333984;0.948530495;0;Sliced_Fruit;3172.08252;966.4669189;508.8670654;392.878418;T1 Gul 1 (9-16).JPG;3024;4032;0.786726815;0.319598849;0.097440084;0.168276146;2;3174.08252;4;1;2;0
2306.643311;1366.965332;2758.699463;1898.06604;0.956116557;0;Sliced_Fruit;2532.643311;1631.965332;531.100708;452.0561523;T1 Gul 1 (9-16).JPG;3024;4032;0.628135742;0.539671075;0.112117101;0.175628541;3;2535.643311;5;2;3;0
2935.130371;1395.235596;3330.701904;1821.040771;0.953077376;0;Sliced_Fruit;3132.130371;1607.235596;425.8051758;395.5715332;T1 Gul 1 (9-16).JPG;3024;4032;0.776818048;0.531493253;0.098108019;0.14080859;3;3135.130371;6;2;2;0
2303.122559;1975.014526;2732.293457;2482.560547;0.947885156;0;Sliced_Fruit;2517.122559;2228.014526;507.5460205;429.1708984;T1 Gul 1 (9-16).JPG;3024;4032;0.624286349;0.73677729;0.106441195;0.167839292;4;2521.122559;7;2;2;0
2901.537109;2020.071655;3292.632813;2496.438477;0.947422743;0;Sliced_Fruit;3096.537109;2258.071655;476.3668213;391.0957031;T1 Gul 1 (9-16).JPG;3024;4032;0.767990355;0.746716817;0.096997942;0.157528711;5;3101.537109;8;1;2;0
2229.583496;63.43133545;2641.969238;667.2789307;0.840978086;0;Sliced_Fruit;2435.583496;364.4313354;603.8475952;412.3857422;T1 Gul 2 (1-8).JPG;3024;4032;0.604063367;0.120513008;0.10227821;0.199685051;1;2436.583496;1;3;3;0
2762.722656;128.0339508;3229.170166;632.6339722;0.948803902;0;Sliced_Fruit;2995.722656;380.0339508;504.6000214;466.4475098;T1 Gul 2 (1-8).JPG;3024;4032;0.74298677;0.125672603;0.115686386;0.166865086;1;2996.722656;2;3;4;0
2233.469727;747.2299805;2646.536621;1287.369629;0.953387499;0;Sliced_Fruit;2439.469727;1017.22998;540.1396484;413.0668945;T1 Gul 2 (1-8).JPG;3024;4032;0.605027214;0.336385576;0.102447146;0.178617609;2;2441.469727;3;1;2;0
2748.351807;741.2613525;3205.344727;1270.518799;0.947481811;0;Sliced_Fruit;2976.351807;1005.261353;529.2574463;456.9929199;T1 Gul 2 (1-8).JPG;3024;4032;0.738182492;0.332427696;0.113341498;0.175018997;2;2978.351807;4;2;2;0
2259.85083;1377.458374;2701.297607;1904.744995;0.953626335;0;Sliced_Fruit;2479.85083;1640.458374;527.2866211;441.4467773;T1 Gul 2 (1-8).JPG;3024;4032;0.615042369;0.542479621;0.109485808;0.174367269;3;2482.85083;5;3;4;0
2804.470215;1376.844482;3243.514648;1919.433472;0.954277992;0;Sliced_Fruit;3023.470215;1647.844482;542.5889893;439.0444336;T1 Gul 2 (1-8).JPG;3024;4032;0.749868605;0.544922117;0.108889988;0.179427576;3;3026.470215;6;3;4;0
2106.885986;1994.56958;2729.758057;2455.481201;0.892303824;0;Sliced_Fruit;2417.885986;2224.56958;460.9116211;622.8720703;T1 Gul 2 (1-8).JPG;3024;4032;0.599674104;0.735638089;0.15448216;0.152417864;4;2421.885986;7;2;3;0
2820.952148;2003.627319;3323.92627;2456.807129;0.95373255;0;Sliced_Fruit;3071.952148;2229.627319;453.1798096;502.9741211;T1 Gul 2 (1-8).JPG;3024;4032;0.761892894;0.737310621;0.124745566;0.149861048;4;3075.952148;8;2;2;0
2291.682373;57.76389694;2734.475098;604.9013672;0.94976908;0;Sliced_Fruit;2512.682373;330.7638969;547.1374702;442.7927246;T1 Gul 2 (17-24).JPG;3024;4032;0.623185112;0.109379596;0.109819624;0.180931703;1;2513.682373;1;3;5;0
2874.513184;83.12633514;3278.898438;612.2384644;0.926006794;0;Sliced_Fruit;3076.513184;347.1263351;529.1121292;404.3852539;T1 Gul 2 (17-24).JPG;3024;4032;0.763024103;0.114790455;0.100293962;0.174970942;1;3077.513184;2;2;5;0
2311.564209;695.0067139;2717.69043;1258.431152;0.953102231;0;Sliced_Fruit;2514.564209;976.0067139;563.4244385;406.1262207;T1 Gul 2 (17-24).JPG;3024;4032;0.623651838;0.322753543;0.100725749;0.186317605;2;2516.564209;3;1;1;0
2892.993896;697.2939453;3330.505127;1240.91333;0.950837135;0;Sliced_Fruit;3110.993896;968.2939453;543.6193848;437.5112305;T1 Gul 2 (17-24).JPG;3024;4032;0.771575867;0.320203024;0.10850973;0.179768315;2;3112.993896;4;3;4;0
2319.31958;1371.980591;2791.57251;1873.617432;0.956297576;0;Sliced_Fruit;2555.31958;1621.980591;501.6368408;472.2529297;T1 Gul 2 (17-24).JPG;3024;4032;0.633759816;0.536369243;0.117126223;0.165885199;3;2558.31958;5;3;4;0
2982.260986;1347.421021;3351.706787;1919.947998;0.950760126;0;Sliced_Fruit;3166.260986;1633.421021;572.5269775;369.4458008;T1 Gul 2 (17-24).JPG;3024;4032;0.785282983;0.540152454;0.091628423;0.189327704;3;3169.260986;6;3;4;0
2235.397705;1977.828247;2759.900391;2436.931641;0.952065587;0;Sliced_Fruit;2497.397705;2206.828247;459.1033936;524.5026855;T1 Gul 2 (17-24).JPG;3024;4032;0.619394272;0.729771246;0.130084991;0.151819905;4;2501.397705;7;3;4;0
2908.393799;1986.474854;3348.643799;2532.864502;0.945784569;0;Sliced_Fruit;3128.393799;2259.474854;546.3896484;440.25;T1 Gul 2 (17-24).JPG;3024;4032;0.775891319;0.747180838;0.109188988;0.180684408;4;3132.393799;8;2;3;0
2295.728271;67.2791214;2797.831787;599.9256592;0.946475804;0;Sliced_Fruit;2546.728271;333.2791214;532.6465378;502.1035156;T1 Gul 2 (25-30).JPG;3024;4032;0.631629036;0.11021135;0.124529642;0.176139728;1;2547.728271;1;3;4;0
2893.216064;69.73416901;3354.43457;684.3285522;0.929442525;0;Sliced_Fruit;3123.216064;376.734169;614.5943832;461.2185059;T1 Gul 2 (25-30).JPG;3024;4032;0.774607159;0.124581405;0.11438951;0.203238883;1;3124.216064;2;2;2;0
2311.82959;745.4702148;2809.728027;1287.588623;0.953468561;0;Sliced_Fruit;2559.82959;1016.470215;542.1184082;497.8984375;T1 Gul 2 (25-30).JPG;3024;4032;0.63487837;0.33613433;0.123486716;0.17927196;2;2561.82959;3;3;4;0
2950.26123;767.7905273;3456.526611;1333.522217;0.947478414;0;Sliced_Fruit;3203.26123;1049.790527;565.7316895;506.2653809;T1 Gul 2 (25-30).JPG;3024;4032;0.794459631;0.347152952;0.12556185;0.187080585;2;3205.26123;4;2;2;0
2221.446777;1481.481201;2783.625732;1921.576782;0.95367831;0;Sliced_Fruit;2502.446777;1701.481201;440.0955811;562.1789551;T1 Gul 2 (25-30).JPG;3024;4032;0.620646522;0.562659127;0.139429304;0.145534253;3;2505.446777;5;3;3;0
2941.485352;1434.02478;3355.295898;1965.689575;0.944128275;0;Sliced_Fruit;3147.485352;1699.02478;531.6647949;413.8105469;T1 Gul 2 (25-30).JPG;3024;4032;0.780626327;0.561846819;0.102631584;0.175815078;3;3150.485352;6;2;3;0
2296.802002;80.83196259;2731.845215;623.9398193;0.944944084;0;Sliced_Fruit;2513.802002;351.8319626;543.1078568;435.0432129;T1 Gul 2 (9-16).JPG;3024;4032;0.623462798;0.116346548;0.107897622;0.179599159;1;2514.802002;1;3;4;0
2843.75708;105.2190628;3312.994385;628.012146;0.954595923;0;Sliced_Fruit;3077.75708;366.2190628;522.7930832;469.2373047;T1 Gul 2 (9-16).JPG;3024;4032;0.763332609;0.121104187;0.1163783;0.172881311;1;3078.75708;2;3;4;0
2345.939453;721.9192505;2869.572266;1305.933594;0.949742019;0;Sliced_Fruit;2606.939453;1013.91925;584.0143433;523.6328125;T1 Gul 2 (9-16).JPG;3024;4032;0.646562364;0.335290757;0.129869249;0.193126436;2;2608.939453;3;3;4;0
2939.85498;751.8139648;3317.975098;1273.335815;0.945675552;0;Sliced_Fruit;3128.85498;1011.813965;521.5218506;378.1201172;T1 Gul 2 (9-16).JPG;3024;4032;0.7760057;0.334594565;0.093779791;0.172460929;2;3130.85498;4;4;4;0
2316.269775;1389.030029;2797.09668;1943.654907;0.94905889;0;Sliced_Fruit;2556.269775;1666.030029;554.6248779;480.8269043;T1 Gul 2 (9-16).JPG;3024;4032;0.63399548;0.550935856;0.119252704;0.183407698;3;2559.269775;5;3;4;0
2960.814209;1386.647583;3468.766357;1932.747559;0.951320529;0;Sliced_Fruit;3213.814209;1659.647583;546.0999756;507.9521484;T1 Gul 2 (9-16).JPG;3024;4032;0.797076937;0.548825259;0.125980196;0.180588616;3;3216.814209;6;3;5;0
2285.726563;2021.215942;2797.279785;2483.105469;0.954249859;0;Sliced_Fruit;2540.726563;2251.215942;461.8895264;511.5532227;T1 Gul 2 (9-16).JPG;3024;4032;0.630140516;0.744449716;0.126873319;0.152741245;4;2544.726563;7;2;3;0
2902.616455;2037.978027;3421.890381;2517.382813;0.954616427;0;Sliced_Fruit;3161.616455;2276.978027;479.4047852;519.2739258;T1 Gul 2 (9-16).JPG;3024;4032;0.784131065;0.752968924;0.128788176;0.158533328;4;3165.616455;8;3;5;0
2197.604248;384.6039124;2518.458252;735.6676025;0.952825367;0;Sliced_Fruit;2357.604248;559.6039124;351.0636902;320.8540039;T1 Gul 3 (1-8).JPG;3024;4032;0.584723276;0.185054204;0.079576886;0.11609249;1;2358.604248;1;2;4;0
2568.5896;436.6290283;2911.843506;765.4387207;0.954455733;0;Sliced_Fruit;2739.5896;600.6290283;328.8096924;343.2539063;T1 Gul 3 (1-8).JPG;3024;4032;0.679461706;0.19862071;0.085132417;0.108733364;2;2741.5896;2;2;4;0
2209.804443;806.9971313;2522.28418;1179.445923;0.954904199;0;Sliced_Fruit;2365.804443;992.9971313;372.4487915;312.4797363;T1 Gul 3 (1-8).JPG;3024;4032;0.586757054;0.328372067;0.077499935;0.123164283;3;2368.804443;3;2;4;0
2625.017334;813.6635132;2945.573242;1224.907837;0.95260936;0;Sliced_Fruit;2785.017334;1018.663513;411.2443237;320.5559082;T1 Gul 3 (1-8).JPG;3024;4032;0.690728505;0.336859627;0.079502953;0.135993493;3;2788.017334;4;2;3;0
2259.230225;1272.037598;2540.994873;1668.284302;0.950383186;0;Sliced_Fruit;2399.230225;1470.037598;396.2467041;281.7646484;T1 Gul 3 (1-8).JPG;3024;4032;0.595047179;0.486123544;0.069882105;0.131033963;4;2403.230225;5;2;4;0
2633.330811;1316.659546;2964.83667;1687.224487;0.956914842;0;Sliced_Fruit;2798.330811;1501.659546;370.5649414;331.5058594;T1 Gul 3 (1-8).JPG;3024;4032;0.694030459;0.496580538;0.082218715;0.122541317;4;2802.330811;6;2;4;0
2184.598633;1758.00354;2494.564697;2149.316895;0.932845891;0;Sliced_Fruit;2338.598633;1953.00354;391.3133545;309.9660645;T1 Gul 3 (1-8).JPG;3024;4032;0.580009582;0.645834504;0.076876504;0.129402564;5;2343.598633;7;2;4;0
2623.98291;1776.932007;2939.177979;2165.658203;0.950964808;0;Sliced_Fruit;2780.98291;1970.932007;388.7261963;315.1950684;T1 Gul 3 (1-8).JPG;3024;4032;0.689727904;0.65176323;0.07817338;0.128547023;5;2785.98291;8;2;4;0
2332.15918;309.9156189;2656.007568;683.4880981;0.938895166;0;Sliced_Fruit;2493.15918;495.9156189;373.5724792;323.8483887;T1 Gul 3 (17-24).JPG;3024;4032;0.618343051;0.16399326;0.080319541;0.123535873;1;2494.15918;1;2;2;0
2756.255371;332.2329102;3100.849609;700.9985962;0.948584735;0;Sliced_Fruit;2928.255371;516.2329102;368.765686;344.5942383;T1 Gul 3 (17-24).JPG;3024;4032;0.726253812;0.170711941;0.085464841;0.121946325;1;2929.255371;2;2;2;0
2344.005859;771.414978;2667.214844;1157.697388;0.954913795;0;Sliced_Fruit;2505.005859;964.414978;386.2824097;323.2089844;T1 Gul 3 (17-24).JPG;3024;4032;0.621281215;0.318920297;0.080160958;0.127738892;3;2508.005859;3;2;3;0
2743.142334;771.704895;3051.246338;1142.170166;0.94525063;0;Sliced_Fruit;2897.142334;956.704895;370.465271;308.1040039;T1 Gul 3 (17-24).JPG;3024;4032;0.718537285;0.316370666;0.076414684;0.122508357;3;2900.142334;4;2;3;0
2320.664551;1245.935181;2660.438232;1603.444702;0.951798916;0;Sliced_Fruit;2489.664551;1423.935181;357.5095215;339.7736816;T1 Gul 3 (17-24).JPG;3024;4032;0.617476327;0.470878036;0.084269266;0.118224048;4;2493.664551;5;2;2;0
2732.161377;1235.301514;3083.444092;1615.422241;0.960734427;0;Sliced_Fruit;2907.161377;1425.301514;380.1207275;351.2827148;T1 Gul 3 (17-24).JPG;3024;4032;0.721022167;0.471329866;0.087123689;0.125701299;4;2911.161377;6;1;2;0
2340.979736;1715.695923;2625.203857;2132.174316;0.914178193;0;Sliced_Fruit;2482.979736;1923.695923;416.4783936;284.2241211;T1 Gul 3 (17-24).JPG;3024;4032;0.615818387;0.636142832;0.070492094;0.137724336;5;2487.979736;7;2;4;0
2779.027344;1776.422729;3071.193848;2122.574707;0.949233353;0;Sliced_Fruit;2925.027344;1949.422729;346.1519775;292.1665039;T1 Gul 3 (17-24).JPG;3024;4032;0.72545321;0.644650374;0.072461931;0.114468247;5;2930.027344;8;2;4;0
2329.306641;424.6043701;2634.906738;819.213501;0.943610847;0;Sliced_Fruit;2481.306641;621.6043701;394.6091309;305.6000977;T1 Gul 3 (25-30).JPG;3024;4032;0.615403433;0.205557001;0.075793675;0.130492437;2;2483.306641;1;2;4;0
2711.279053;475.2381592;3072.133789;842.5680542;0.956532598;0;Sliced_Fruit;2891.279053;658.2381592;367.329895;360.8547363;T1 Gul 3 (25-30).JPG;3024;4032;0.717083098;0.217671349;0.089497702;0.121471526;2;2893.279053;2;2;4;0
2326.822754;901.5979004;2658.929443;1320.057617;0.95597434;0;Sliced_Fruit;2492.822754;1110.5979;418.4597168;332.1066895;T1 Gul 3 (25-30).JPG;3024;4032;0.618259612;0.36726121;0.082367731;0.138379536;3;2495.822754;3;2;4;0
2737.964111;938.4998169;3072.111328;1297.415771;0.949426472;0;Sliced_Fruit;2904.964111;1117.499817;358.9159546;334.1472168;T1 Gul 3 (25-30).JPG;3024;4032;0.72047721;0.36954359;0.082873814;0.118689138;3;2907.964111;4;3;4;0
2283.916504;1481.262573;2606.453125;1887.637085;0.939690292;0;Sliced_Fruit;2444.916504;1684.262573;406.3745117;322.5366211;T1 Gul 3 (25-30).JPG;3024;4032;0.606378101;0.556965137;0.079994202;0.134383106;4;2448.916504;5;2;4;0
2739.351807;1482.465942;3059.594238;1872.130859;0.949172199;0;Sliced_Fruit;2899.351807;1676.465942;389.664917;320.2424316;T1 Gul 3 (25-30).JPG;3024;4032;0.71908527;0.554386886;0.079425206;0.128857446;4;2903.351807;6;4;4;0
2250.19751;331.3248596;2553.081299;705.5524902;0.948578417;0;Sliced_Fruit;2401.19751;518.3248596;374.2276306;302.8837891;T1 Gul 3 (9-16).JPG;3024;4032;0.595535097;0.171403723;0.075119987;0.123752523;1;2402.19751;1;3;4;0
2635.391357;342.5440674;2982.570801;772.1566162;0.752993762;0;Sliced_Fruit;2808.391357;556.5440674;429.6125488;347.1794434;T1 Gul 3 (9-16).JPG;3024;4032;0.696525634;0.18404235;0.086106013;0.142067642;1;2809.391357;2;2;4;0
2268.807861;816.7566528;2612.413086;1231.777466;0.957164407;0;Sliced_Fruit;2439.807861;1023.756653;415.020813;343.6052246;T1 Gul 3 (9-16).JPG;3024;4032;0.605111077;0.338543867;0.08521955;0.137242332;3;2442.807861;3;2;4;0
2671.787354;878.8483276;3000.115234;1227.611572;0.955166817;0;Sliced_Fruit;2835.787354;1052.848328;348.7632446;328.3278809;T1 Gul 3 (9-16).JPG;3024;4032;0.703320276;0.34816413;0.081430526;0.115331761;3;2838.787354;4;2;4;0
2250.560547;1314.360962;2579.364014;1721.231567;0.945216477;0;Sliced_Fruit;2414.560547;1517.360962;406.8706055;328.8034668;T1 Gul 3 (9-16).JPG;3024;4032;0.598849342;0.501772805;0.081548479;0.134547158;4;2418.560547;5;2;4;0
2693.25;1329.605591;2996.026611;1682.975098;0.953044295;0;Sliced_Fruit;2844.25;1505.605591;353.3695068;302.7766113;T1 Gul 3 (9-16).JPG;3024;4032;0.705419147;0.497885447;0.075093406;0.116854996;4;2848.25;6;2;4;0
2212.135254;1794.032227;2530.421875;2200.686035;0.953346133;0;Sliced_Fruit;2371.135254;1997.032227;406.6538086;318.2866211;T1 Gul 3 (9-16).JPG;3024;4032;0.58807918;0.660394255;0.078940134;0.134475466;5;2376.135254;7;2;4;0
2681.432129;1817.826782;2968.691406;2198.472656;0.95441556;0;Sliced_Fruit;2824.432129;2007.826782;380.645874;287.2592773;T1 Gul 3 (9-16).JPG;3024;4032;0.700504;0.663963883;0.07124486;0.125874958;5;2829.432129;8;2;3;0
2210.583252;396.4377747;2507.173584;807.9672852;0.939484894;0;Sliced_Fruit;2358.583252;601.4377747;411.5295105;296.590332;T1 Gul 4 (1-8).JPG;3024;4032;0.584966084;0.198888153;0.07355911;0.136087801;2;2360.583252;1;2;3;0
2608.725586;397.2475586;2928.963379;796.031189;0.937814653;0;Sliced_Fruit;2768.725586;596.2475586;398.7836304;320.237793;T1 Gul 4 (1-8).JPG;3024;4032;0.686687893;0.197171812;0.079424056;0.131872894;2;2770.725586;2;4;3;0
2679.805908;892.2712402;3017.135742;1278.190796;0.952516973;0;Sliced_Fruit;2847.805908;1084.27124;385.9195557;337.329834;T1 Gul 4 (1-8).JPG;3024;4032;0.706301069;0.358555304;0.083663153;0.127618901;3;2850.805908;4;2;2;0
2226.781738;1336.856323;2552.913574;1720.19812;0.953770638;0;Sliced_Fruit;2389.781738;1527.856323;383.3417969;326.1318359;T1 Gul 4 (1-8).JPG;3024;4032;0.592703804;0.505243493;0.080885872;0.126766467;4;2393.781738;5;3;2;0
2673.170166;1365.601929;2981.220459;1712.292969;0.945915401;0;Sliced_Fruit;2827.170166;1538.601929;346.69104;308.050293;T1 Gul 4 (1-8).JPG;3024;4032;0.701183077;0.508796934;0.076401362;0.114646508;4;2831.170166;6;3;2;0
2200.862549;1797.365479;2524.312744;2236.000977;0.93935138;0;Sliced_Fruit;2361.862549;2016.365479;438.635498;323.4501953;T1 Gul 4 (1-8).JPG;3024;4032;0.585779402;0.666787526;0.080220783;0.145051421;5;2366.862549;7;3;2;0
2646.175781;1825.63916;2976.143311;2216.58374;0.952929616;0;Sliced_Fruit;2810.175781;2020.63916;390.9445801;329.9675293;T1 Gul 4 (1-8).JPG;3024;4032;0.6969682;0.66820078;0.081837185;0.129280615;5;2815.175781;8;2;1;0
2290.759277;366.0939026;2599.352539;727.6837769;0.949620903;0;Sliced_Fruit;2444.759277;546.0939026;361.5898743;308.5932617;T1 Gul 4 (17-24).JPG;3024;4032;0.606339106;0.180586608;0.076536027;0.119573371;1;2445.759277;1;2;2;0
2687.207031;393.5116577;2982.456787;773.5258179;0.947414219;0;Sliced_Fruit;2834.207031;583.5116577;380.0141602;295.2497559;T1 Gul 4 (17-24).JPG;3024;4032;0.702928331;0.192960204;0.073226626;0.125666058;1;2835.207031;2;2;2;0
2259.297119;844.5596924;2625.385254;1259.794434;0.956499279;0;Sliced_Fruit;2442.297119;1051.559692;415.2347412;366.0881348;T1 Gul 4 (17-24).JPG;3024;4032;0.605728452;0.347737994;0.090795668;0.137313076;3;2445.297119;3;1;2;0
2693.41748;892.2019043;3037.425293;1244.306641;0.958239853;0;Sliced_Fruit;2865.41748;1068.201904;352.1047363;344.0078125;T1 Gul 4 (17-24).JPG;3024;4032;0.710669018;0.35324137;0.085319398;0.116436751;3;2868.41748;4;1;2;0
2274.948486;1347.890381;2584.101074;1777.815063;0.949309349;0;Sliced_Fruit;2428.948486;1561.890381;429.9246826;309.1525879;T1 Gul 4 (17-24).JPG;3024;4032;0.602417779;0.516498142;0.076674749;0.142170861;4;2432.948486;5;4;3;0
2702.652832;1344.606079;3003.432129;1759.756348;0.947529614;0;Sliced_Fruit;2852.652832;1551.606079;415.1502686;300.7792969;T1 Gul 4 (17-24).JPG;3024;4032;0.707503183;0.513097248;0.07459804;0.137285142;4;2856.652832;6;3;2;0
2259.982422;1829.830566;2582.619385;2243.936768;0.950136483;0;Sliced_Fruit;2420.982422;2036.830566;414.1062012;322.6369629;T1 Gul 4 (17-24).JPG;3024;4032;0.600442069;0.673555081;0.080019088;0.136939881;5;2425.982422;7;4;3;1
2673.371826;1872.350586;3016.518799;2259.755127;0.953656733;0;Sliced_Fruit;2844.371826;2065.350586;387.404541;343.1469727;T1 Gul 4 (17-24).JPG;3024;4032;0.705449362;0.682986305;0.085105896;0.128109967;5;2849.371826;8;2;3;0
2204.814697;297.1887512;2562.033203;695.2466431;0.962401927;0;Sliced_Fruit;2382.814697;496.1887512;398.0578918;357.2185059;T1 Gul 4 (25-30).JPG;3024;4032;0.590975867;0.164083582;0.08859586;0.131632901;1;2383.814697;1;2;3;0
2644.666016;318.9059448;3000.810547;697.4835205;0.8867414;0;Sliced_Fruit;2822.666016;507.9059448;378.5775757;356.1445313;T1 Gul 4 (25-30).JPG;3024;4032;0.700065976;0.167958315;0.088329497;0.125190997;1;2823.666016;2;3;2;0
2239.484863;775.7912598;2568.08252;1172.974731;0.952733994;0;Sliced_Fruit;2403.484863;973.7912598;397.1834717;328.5976563;T1 Gul 4 (25-30).JPG;3024;4032;0.596102397;0.322020919;0.081497435;0.131343741;3;2406.484863;3;3;2;0
2646.457275;810.2661133;3014.476318;1169.178101;0.953773916;0;Sliced_Fruit;2830.457275;989.2661133;358.9119873;368.019043;T1 Gul 4 (25-30).JPG;3024;4032;0.701998332;0.327138265;0.091274564;0.118687826;3;2833.457275;4;4;2;0
2227.36499;1291.93335;2523.269775;1636.505127;0.920360744;0;Sliced_Fruit;2374.36499;1463.93335;344.5717773;295.9047852;T1 Gul 4 (25-30).JPG;3024;4032;0.588880206;0.484104944;0.073389084;0.113945694;4;2378.36499;5;4;2;0
2611.34082;1253.082397;2963.099121;1664.752197;0.957586944;0;Sliced_Fruit;2786.34082;1458.082397;411.6697998;351.7583008;T1 Gul 4 (25-30).JPG;3024;4032;0.691056751;0.482170105;0.087241642;0.136134193;4;2790.34082;6;3;3;0
2244.92627;376.9657288;2550.775879;776.6431274;0.947722256;0;Sliced_Fruit;2396.92627;575.9657288;399.6773987;305.8496094;T1 Gul 4 (9-16).JPG;3024;4032;0.594475761;0.190464857;0.075855558;0.132168452;1;2397.92627;1;2;2;0
2637.411621;371.1165771;2997.33374;765.7963257;0.95141679;0;Sliced_Fruit;2816.411621;568.1165771;394.6797485;359.9221191;T1 Gul 4 (9-16).JPG;3024;4032;0.698514787;0.187869238;0.089266399;0.13051579;1;2817.411621;2;2;2;0
2252.683838;843.7540283;2580.668701;1232.278687;0.953148365;0;Sliced_Fruit;2415.683838;1037.754028;388.5246582;327.9848633;T1 Gul 4 (9-16).JPG;3024;4032;0.599127936;0.343172628;0.081345452;0.128480376;3;2418.683838;3;2;2;0
2685.872314;859.1560059;3028.543701;1225.82959;0.960109293;0;Sliced_Fruit;2856.872314;1042.156006;366.673584;342.6713867;T1 Gul 4 (9-16).JPG;3024;4032;0.708549681;0.344628309;0.084987943;0.121254492;3;2859.872314;4;1;2;0
2229.271973;1307.082275;2614.832031;1733.161377;0.955193996;0;Sliced_Fruit;2421.271973;1520.082275;426.0791016;385.5600586;T1 Gul 4 (9-16).JPG;3024;4032;0.600513882;0.50267271;0.095625015;0.140899174;4;2425.271973;5;4;2;0
2677.96875;1333.724854;2991.447266;1724.76355;0.954366148;0;Sliced_Fruit;2833.96875;1528.724854;391.0386963;313.4785156;T1 Gul 4 (9-16).JPG;3024;4032;0.702869234;0.505530706;0.077747648;0.129311738;4;2837.96875;6;2;3;0
2175.115967;1839.074341;2532.018555;2208.003418;0.956214905;0;Sliced_Fruit;2353.115967;2023.074341;368.9290771;356.9025879;T1 Gul 4 (9-16).JPG;3024;4032;0.583610111;0.669006065;0.088517507;0.122000356;5;2358.115967;7;3;3;0
2631.419189;1851.101196;3009.487793;2225.005127;0.953208983;0;Sliced_Fruit;2820.419189;2037.101196;373.9039307;378.0686035;T1 Gul 4 (9-16).JPG;3024;4032;0.699508728;0.673644575;0.093767015;0.12364548;5;2825.419189;8;2;3;0
2238.922607;307.1395569;2552.967529;646.871582;0.939978898;0;Sliced_Fruit;2395.922607;476.1395569;339.7320251;314.0449219;T1 Gul 5 (1-8).JPG;3024;4032;0.594226837;0.157453557;0.077888125;0.112345246;1;2396.922607;1;3;3;0
2650.619629;332.0292053;2900.112549;647.0161133;0.936743438;0;Sliced_Fruit;2774.619629;489.0292053;314.986908;249.4929199;T1 Gul 5 (1-8).JPG;3024;4032;0.68814971;0.161716007;0.061878204;0.104162337;1;2775.619629;2;1;1;0
2265.162598;751.34729;2572.29126;1156.759399;0.940856397;0;Sliced_Fruit;2418.162598;953.34729;405.4121094;307.1286621;T1 Gul 5 (1-8).JPG;3024;4032;0.599742708;0.315260347;0.076172783;0.134064851;3;2421.162598;3;2;1;0
2616.643311;711.9951172;2953.917969;1204.50354;0.952131093;0;Sliced_Fruit;2784.643311;957.9951172;492.5084229;337.2746582;T1 Gul 5 (1-8).JPG;3024;4032;0.690635742;0.316797327;0.083649469;0.162866542;3;2787.643311;4;2;2;0
